=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.10.03 19:02:07 =~=~=~=~=~=~=~=~=~=~=~=
$GNRMC,220207.80,A,3438.36250,S,05834.94650,W,0.021,,031023,,,D*63
$GNVTG,,T,,M,0.021,N,0.040,K,D*3F
$GNGGA,220207.80,3438.36250,S,05834.94650,W,2,12,0.64,33.0,M,13.9,M,,0000*73
$GNVTG,,T,,M,0.006,N,0.012,K,D*3D
$GNGGA,220208.00,3438.36250,S,05834.94650,W,2,12,0.64,33.0,M,13.9,M,,0000*74
$GNVTG,,T,,M,0.011,N,0.021,K,D*3B
$GNGGA,220208.20,3438.36250,S,05834.94651,W,2,12,0.64,33.0,M,13.9,M,,0000*77
$GNVTG,,T,,M,0.022,N,0.040,K,D*3C
$GNGGA,220208.40,3438.36250,S,05834.94651,W,2,12,0.64,33.0,M,13.9,M,,0000*71
$GNVTG,,T,,M,0.011,N,0.021,K,D*3B
$GNGGA,220208.60,3438.36250,S,05834.94651,W,2,12,0.64,33.0,M,13.9,M,,0000*73
$GNRMC,220208.80,A,3438.36250,S,05834.94651,W,0.025,,031023,,,D*69
$GNVTG,,T,,M,0.025,N,0.046,K,D*3D
$GNGGA,220208.80,3438.36250,S,05834.94651,W,2,12,0.64,33.0,M,13.9,M,,0000*7D
$GNVTG,,T,,M,0.031,N,0.057,K,D*38
$GNGGA,220209.00,3438.36249,S,05834.94651,W,2,12,0.64,33.0,M,13.9,M,,0000*7C
$GNVTG,,T,,M,0.014,N,0.026,K,D*39
$GNGGA,220209.20,3438.36249,S,05834.94651,W,2,12,0.64,33.0,M,13.9,M,,0000*7E
$GNVTG,,T,,M,0.023,N,0.042,K,D*3F
$GNGGA,220209.40,3438.36249,S,05834.94651,W,2,12,0.64,33.0,M,13.9,M,,0000*78
$GNVTG,,T,,M,0.010,N,0.018,K,D*30
$GNGGA,220209.60,3438.36249,S,05834.94651,W,2,12,0.64,33.0,M,13.9,M,,0000*7A
$GNRMC,220209.80,A,3438.36249,S,05834.94652,W,0.043,,031023,,,D*63
$GNVTG,,T,,M,0.043,N,0.079,K,D*31
$GNGGA,220209.80,3438.36249,S,05834.94652,W,2,12,0.64,33.0,M,13.9,M,,0000*77
$GNVTG,,T,,M,0.008,N,0.015,K,D*34
$GNGGA,220210.00,3438.36249,S,05834.94652,W,2,12,0.64,33.0,M,13.9,M,,0000*77
$GNVTG,,T,,M,0.002,N,0.004,K,D*3E
$GNGGA,220210.20,3438.36249,S,05834.94652,W,2,12,0.64,33.0,M,13.9,M,,0000*75
$GNVTG,,T,,M,0.024,N,0.044,K,D*3E
$GNGGA,220210.40,3438.36249,S,05834.94652,W,2,12,0.64,32.9,M,13.9,M,,0000*7B
$GNVTG,,T,,M,0.015,N,0.029,K,D*37
